Resultados de la Detección de Pupilas
-------------------------------------
Fecha y Hora: 2025-02-17 11:04:29
Tiempo total de ejecución: 2 minutos y 54 segundos
Total de Parpadeos Detectados: 0
Interrupciones Detectadas: 1
Fijaciones Detectadas: 0
-------------------------------------

Posiciones de la Pupila:
  950: X = 380, Y = 255
  951: X = 380, Y = 255
  952: X = 380, Y = 255
  953: X = 380, Y = 255
  954: X = 380, Y = 255
  955: X = 380, Y = 255
  956: X = 380, Y = 255
  957: X = 380, Y = 255
  958: X = 380, Y = 255
  959: X = 380, Y = 255
  960: X = 380, Y = 255
  961: X = 380, Y = 255
  962: X = 380, Y = 255
  963: X = 379, Y = 255
  964: X = 379, Y = 255
  965: X = 380, Y = 254
  966: X = 380, Y = 254
  967: X = 380, Y = 254
  968: X = 380, Y = 255
  969: X = 380, Y = 255
  970: X = 380, Y = 255
  971: X = 380, Y = 255
  972: X = 380, Y = 254
  973: X = 380, Y = 254
  974: X = 380, Y = 254
  975: X = 380, Y = 254
  976: X = 377, Y = 254
  977: X = 377, Y = 254
  978: X = 372, Y = 253
  979: X = 372, Y = 253
  980: X = 372, Y = 254
  981: X = 372, Y = 254
  982: X = 372, Y = 254
  983: X = 372, Y = 254
  984: X = 372, Y = 254
  985: X = 372, Y = 253
  986: X = 372, Y = 253
  987: X = 372, Y = 253
  988: X = 371, Y = 253
  989: X = 371, Y = 253
  990: X = 371, Y = 253
  991: X = 371, Y = 252
  992: X = 371, Y = 252
  993: X = 371, Y = 253
  994: X = 371, Y = 253
  995: X = 371, Y = 253
  996: X = 371, Y = 253
  997: X = 371, Y = 253
  998: X = 371, Y = 253
  999: X = 369, Y = 255
  1000: X = 369, Y = 255
  1001: X = 368, Y = 254
  1002: X = 368, Y = 254
  1003: X = 368, Y = 254
  1004: X = 368, Y = 254
  1005: X = 368, Y = 254
  1006: X = 367, Y = 254
  1007: X = 367, Y = 254
  1008: X = 367, Y = 254
  1009: X = 367, Y = 254
  1010: X = 367, Y = 254
  1011: X = 367, Y = 254
  1012: X = 367, Y = 254
  1013: X = 367, Y = 254
  1014: X = 371, Y = 253
  1015: X = 371, Y = 253
  1016: X = 371, Y = 253
  1017: X = 371, Y = 253
  1018: X = 371, Y = 253
  1019: X = 371, Y = 253
  1020: X = 370, Y = 253
  1021: X = 370, Y = 253
  1022: X = 370, Y = 253
  1023: X = 370, Y = 253
  1024: X = 367, Y = 254
  1025: X = 367, Y = 254
  1026: X = 367, Y = 254
  1027: X = 367, Y = 254
  1028: X = 367, Y = 254
  1029: X = 367, Y = 254
  1030: X = 367, Y = 254
  1031: X = 367, Y = 254
  1032: X = 367, Y = 254
  1033: X = 368, Y = 255
  1034: X = 368, Y = 255
  1035: X = 374, Y = 254
  1036: X = 374, Y = 254
  1037: X = 379, Y = 254
  1038: X = 379, Y = 254
  1039: X = 379, Y = 255
  1040: X = 379, Y = 255
  1041: X = 379, Y = 255
  1042: X = 379, Y = 255
  1043: X = 379, Y = 254
  1044: X = 379, Y = 254
  1045: X = 379, Y = 255
  1046: X = 379, Y = 255
  1047: X = 379, Y = 255
  1048: X = 379, Y = 254
  1049: X = 379, Y = 254
  1050: X = 382, Y = 255
  1051: X = 382, Y = 255
  1052: X = 382, Y = 255
  1053: X = 382, Y = 255
  1054: X = 382, Y = 256
  1055: X = 382, Y = 256
  1056: X = 382, Y = 256
  1057: X = 382, Y = 256
  1058: X = 382, Y = 256
  1059: X = 382, Y = 256
  1060: X = 382, Y = 256
  1061: X = 382, Y = 256
  1062: X = 382, Y = 256
  1063: X = 382, Y = 256
  1064: X = 382, Y = 256
  1065: X = 378, Y = 253
  1066: X = 378, Y = 253
  1067: X = 379, Y = 254
  1068: X = 379, Y = 254
  1069: X = 379, Y = 254
  1070: X = 379, Y = 253
  1071: X = 379, Y = 253
  1072: X = 378, Y = 253
  1073: X = 378, Y = 253
  1074: X = 378, Y = 253
  1075: X = 378, Y = 253
  1076: X = 378, Y = 253
  1077: X = 378, Y = 253
  1078: X = 378, Y = 254
  1079: X = 378, Y = 254
  1080: X = 378, Y = 253
  1081: X = 378, Y = 253
  1082: X = 378, Y = 254
  1083: X = 378, Y = 254
  1084: X = 367, Y = 252
  1085: X = 367, Y = 252
  1086: X = 367, Y = 252
  1087: X = 367, Y = 252
  1088: X = 367, Y = 253
  1089: X = 367, Y = 253
  1090: X = 365, Y = 255
  1091: X = 365, Y = 255
  1092: X = 365, Y = 255
  1093: X = 365, Y = 255
  1094: X = 365, Y = 255
  1095: X = 365, Y = 255
  1096: X = 365, Y = 255
  1097: X = 371, Y = 252
  1098: X = 371, Y = 252
  1099: X = 376, Y = 254
  1100: X = 376, Y = 254
  1101: X = 376, Y = 254
  1102: X = 376, Y = 254
  1103: X = 377, Y = 254
  1104: X = 377, Y = 254
  1105: X = 378, Y = 254
  1106: X = 378, Y = 254
  1107: X = 378, Y = 254
  1108: X = 378, Y = 254
  1109: X = 378, Y = 254
  1110: X = 378, Y = 254
  1111: X = 378, Y = 254
  1112: X = 378, Y = 254
  1113: X = 378, Y = 254
  1114: X = 378, Y = 254
  1115: X = 378, Y = 254
  1116: X = 378, Y = 254
  1117: X = 378, Y = 254
  1118: X = 379, Y = 254
  1119: X = 379, Y = 254
  1120: X = 379, Y = 254
  1121: X = 379, Y = 254
  1122: X = 377, Y = 253
  1123: X = 377, Y = 253
  1124: X = 375, Y = 254
  1125: X = 375, Y = 254
  1126: X = 376, Y = 253
  1127: X = 376, Y = 253
  1128: X = 378, Y = 253
  1129: X = 378, Y = 253
  1130: X = 379, Y = 253
  1131: X = 379, Y = 253
  1132: X = 379, Y = 253
  1133: X = 379, Y = 253
  1134: X = 379, Y = 253
  1135: X = 379, Y = 253
  1136: X = 379, Y = 253
  1137: X = 379, Y = 253
  1138: X = 379, Y = 253
  1139: X = 379, Y = 253
  1140: X = 379, Y = 253
  1141: X = 379, Y = 253
  1142: X = 379, Y = 253
  1143: X = 379, Y = 253
  1144: X = 379, Y = 253
  1145: X = 379, Y = 253
  1146: X = 379, Y = 253
  1147: X = 379, Y = 253
  1148: X = 379, Y = 253
  1149: X = 379, Y = 253
  1150: X = 379, Y = 253
  1151: X = 379, Y = 253
  1152: X = 379, Y = 253
  1153: X = 379, Y = 253
  1154: X = 378, Y = 252
  1155: X = 378, Y = 252
  1156: X = 378, Y = 252
  1157: X = 378, Y = 252
  1158: X = 378, Y = 252
  1159: X = 378, Y = 252
  1160: X = 379, Y = 252
  1161: X = 379, Y = 252
  1162: X = 379, Y = 253
  1163: X = 379, Y = 253
  1164: X = 379, Y = 253
  1165: X = 379, Y = 253
  1166: X = 379, Y = 253
  1167: X = 379, Y = 253
  1168: X = 379, Y = 253
  1169: X = 379, Y = 253
  1170: X = 379, Y = 253
  1171: X = 379, Y = 253
  1172: X = 379, Y = 253
  1173: X = 379, Y = 253
  1174: X = 379, Y = 253
  1175: X = 378, Y = 253
  1176: X = 378, Y = 253
  1177: X = 379, Y = 253
  1178: X = 379, Y = 253
  1179: X = 378, Y = 253
  1180: X = 378, Y = 253
  1181: X = 371, Y = 253
  1182: X = 371, Y = 253
  1183: X = 371, Y = 252
  1184: X = 371, Y = 252
  1185: X = 372, Y = 253
  1186: X = 372, Y = 253
  1187: X = 372, Y = 253
  1188: X = 370, Y = 252
  1189: X = 370, Y = 252
  1190: X = 371, Y = 253
  1191: X = 371, Y = 253
  1192: X = 372, Y = 253
  1193: X = 372, Y = 253
  1194: X = 367, Y = 254
  1195: X = 367, Y = 254
  1196: X = 366, Y = 253
  1197: X = 366, Y = 253
  1198: X = 367, Y = 253
  1199: X = 367, Y = 253
  1200: X = 369, Y = 252
  1201: X = 369, Y = 252
  1202: X = 369, Y = 252
  1203: X = 378, Y = 253
  1204: X = 378, Y = 253
  1205: X = 379, Y = 253
  1206: X = 379, Y = 253
  1207: X = 379, Y = 253
  1208: X = 379, Y = 253
  1209: X = 379, Y = 253
  1210: X = 379, Y = 253
  1211: X = 379, Y = 253
  1212: X = 379, Y = 253
  1213: X = 379, Y = 253
  1214: X = 379, Y = 253
  1215: X = 379, Y = 253
  1216: X = 379, Y = 253
  1217: X = 380, Y = 253
  1218: X = 380, Y = 253
  1219: X = 380, Y = 253
  1220: X = 380, Y = 253
  1221: X = 380, Y = 253
  1222: X = 380, Y = 253
  1223: X = 380, Y = 253
  1224: X = 380, Y = 253
  1225: X = 380, Y = 253
  1226: X = 380, Y = 253
  1227: X = 380, Y = 253
  1228: X = 380, Y = 253
  1229: X = 380, Y = 253
  1230: X = 380, Y = 253
  1231: X = 380, Y = 253
  1232: X = 380, Y = 253
  1233: X = 380, Y = 253
  1234: X = 380, Y = 254
  1235: X = 380, Y = 254
  1236: X = 379, Y = 253
  1237: X = 379, Y = 253
  1238: X = 379, Y = 253
  1239: X = 379, Y = 253
  1240: X = 379, Y = 253
  1241: X = 379, Y = 253
  1242: X = 379, Y = 253
  1243: X = 380, Y = 253
  1244: X = 380, Y = 253
  1245: X = 379, Y = 253
  1246: X = 379, Y = 253
  1247: X = 379, Y = 253
  1248: X = 379, Y = 253
  1249: X = 378, Y = 252
  1250: X = 378, Y = 252
  1251: X = 378, Y = 252
  1252: X = 379, Y = 253
  1253: X = 379, Y = 253
  1254: X = 380, Y = 253
  1255: X = 380, Y = 253
  1256: X = 380, Y = 253
  1257: X = 380, Y = 254
  1258: X = 380, Y = 254
  1259: X = 379, Y = 254
  1260: X = 379, Y = 254
  1261: X = 379, Y = 253
  1262: X = 379, Y = 253
  1263: X = 379, Y = 253
  1264: X = 379, Y = 253
  1265: X = 379, Y = 253
  1266: X = 379, Y = 253
  1267: X = 379, Y = 253
  1268: X = 379, Y = 253
  1269: X = 380, Y = 253
  1270: X = 380, Y = 253
  1271: X = 380, Y = 254
  1272: X = 380, Y = 254
  1273: X = 380, Y = 254
  1274: X = 379, Y = 254
  1275: X = 379, Y = 254
  1276: X = 379, Y = 253
  1277: X = 380, Y = 254
  1278: X = 380, Y = 254
  1279: X = 380, Y = 254
  1280: X = 379, Y = 254
  1281: X = 379, Y = 254
  1282: X = 379, Y = 254
  1283: X = 379, Y = 254
  1284: X = 379, Y = 254
  1285: X = 379, Y = 254
  1286: X = 379, Y = 254
  1287: X = 379, Y = 254
  1288: X = 379, Y = 254
  1289: X = 379, Y = 254
  1290: X = 379, Y = 254
  1291: X = 379, Y = 254
  1292: X = 379, Y = 253
  1293: X = 379, Y = 253
  1294: X = 379, Y = 253
  1295: X = 379, Y = 253
  1296: X = 379, Y = 253
  1297: X = 378, Y = 254
  1298: X = 378, Y = 254
  1299: X = 378, Y = 253
  1300: X = 378, Y = 253
  1301: X = 379, Y = 253
  1302: X = 379, Y = 253
  1303: X = 379, Y = 253
  1304: X = 379, Y = 253
  1305: X = 379, Y = 253
  1306: X = 379, Y = 253
  1307: X = 379, Y = 253
  1308: X = 379, Y = 253
  1309: X = 379, Y = 253
  1310: X = 379, Y = 253
  1311: X = 379, Y = 253
  1312: X = 379, Y = 253
  1313: X = 379, Y = 253
  1314: X = 379, Y = 253
  1315: X = 379, Y = 253
  1316: X = 379, Y = 253
  1317: X = 379, Y = 253
  1318: X = 379, Y = 253
  1319: X = 379, Y = 253
  1320: X = 379, Y = 253
  1321: X = 379, Y = 253
  1322: X = 379, Y = 253
  1323: X = 379, Y = 253
  1324: X = 379, Y = 253
  1325: X = 379, Y = 253
  1326: X = 378, Y = 253
  1327: X = 378, Y = 253
  1328: X = 378, Y = 253
  1329: X = 378, Y = 253
  1330: X = 378, Y = 253
  1331: X = 378, Y = 253
  1332: X = 378, Y = 253
  1333: X = 378, Y = 253
  1334: X = 378, Y = 253
  1335: X = 378, Y = 253
  1336: X = 378, Y = 253
  1337: X = 378, Y = 253
  1338: X = 378, Y = 253
  1339: X = 378, Y = 253
  1340: X = 378, Y = 253
  1341: X = 378, Y = 253
  1342: X = 378, Y = 253
  1343: X = 378, Y = 253
  1344: X = 378, Y = 253
  1345: X = 378, Y = 253
  1346: X = 378, Y = 253
  1347: X = 378, Y = 253
  1348: X = 378, Y = 253
  1349: X = 378, Y = 253
  1350: X = 378, Y = 253
  1351: X = 378, Y = 253
  1352: X = 378, Y = 253
  1353: X = 378, Y = 253
  1354: X = 378, Y = 253
  1355: X = 378, Y = 253
  1356: X = 378, Y = 253
  1357: X = 378, Y = 253
  1358: X = 378, Y = 252
  1359: X = 378, Y = 252
  1360: X = 378, Y = 253
  1361: X = 378, Y = 253
  1362: X = 378, Y = 253
  1363: X = 378, Y = 253
  1364: X = 377, Y = 253
  1365: X = 377, Y = 253
  1366: X = 377, Y = 251
  1367: X = 377, Y = 251
  1368: X = 377, Y = 251
  1369: X = 377, Y = 252
  1370: X = 377, Y = 252
  1371: X = 377, Y = 252
  1372: X = 377, Y = 252
  1373: X = 378, Y = 252
  1374: X = 378, Y = 252
  1375: X = 378, Y = 252
  1376: X = 378, Y = 252
  1377: X = 378, Y = 252
  1378: X = 378, Y = 252
  1379: X = 378, Y = 252
  1380: X = 378, Y = 252
  1381: X = 378, Y = 252
  1382: X = 378, Y = 252
  1383: X = 378, Y = 252
  1384: X = 378, Y = 252
  1385: X = 378, Y = 252
  1386: X = 378, Y = 252
  1387: X = 379, Y = 252
  1388: X = 379, Y = 252
  1389: X = 379, Y = 252
  1390: X = 378, Y = 252
  1391: X = 378, Y = 252
  1392: X = 378, Y = 252
  1393: X = 378, Y = 252
  1394: X = 378, Y = 252
  1395: X = 378, Y = 252
  1396: X = 378, Y = 252
  1397: X = 378, Y = 252
  1398: X = 378, Y = 252
  1399: X = 378, Y = 252
  1400: X = 378, Y = 252
  1401: X = 378, Y = 252
  1402: X = 378, Y = 252
  1403: X = 378, Y = 252
  1404: X = 378, Y = 252
  1405: X = 378, Y = 252
  1406: X = 378, Y = 252
  1407: X = 378, Y = 252
  1408: X = 378, Y = 252
  1409: X = 378, Y = 252
  1410: X = 378, Y = 252
  1411: X = 378, Y = 252
  1412: X = 378, Y = 252
  1413: X = 378, Y = 252
  1414: X = 378, Y = 252
  1415: X = 378, Y = 252
  1416: X = 378, Y = 252
  1417: X = 378, Y = 252
  1418: X = 378, Y = 252
  1419: X = 378, Y = 252
  1420: X = 378, Y = 252
  1421: X = 378, Y = 252
  1422: X = 378, Y = 252
  1423: X = 378, Y = 252
  1424: X = 378, Y = 252
  1425: X = 378, Y = 253
  1426: X = 378, Y = 253
  1427: X = 378, Y = 252
  1428: X = 378, Y = 252
  1429: X = 378, Y = 252
  1430: X = 378, Y = 252
  1431: X = 378, Y = 252
  1432: X = 378, Y = 252
  1433: X = 378, Y = 252
  1434: X = 377, Y = 252
  1435: X = 377, Y = 252
  1436: X = 377, Y = 252
  1437: X = 377, Y = 252
  1438: X = 377, Y = 252
  1439: X = 377, Y = 252
  1440: X = 378, Y = 252
  1441: X = 378, Y = 252
  1442: X = 377, Y = 252
  1443: X = 377, Y = 252
  1444: X = 377, Y = 252
  1445: X = 377, Y = 252
  1446: X = 377, Y = 252
  1447: X = 377, Y = 252
  1448: X = 377, Y = 253
  1449: X = 377, Y = 253
  1450: X = 377, Y = 253
  1451: X = 377, Y = 251
  1452: X = 377, Y = 251
  1453: X = 377, Y = 252
  1454: X = 377, Y = 252
  1455: X = 377, Y = 252
  1456: X = 377, Y = 252
  1457: X = 377, Y = 252
  1458: X = 377, Y = 252
  1459: X = 377, Y = 252
  1460: X = 377, Y = 252
  1461: X = 377, Y = 252
  1462: X = 377, Y = 252
  1463: X = 377, Y = 252
  1464: X = 377, Y = 252
  1465: X = 377, Y = 252
  1466: X = 378, Y = 252
  1467: X = 378, Y = 252
  1468: X = 378, Y = 252
  1469: X = 378, Y = 252
  1470: X = 378, Y = 252
  1471: X = 378, Y = 252
  1472: X = 378, Y = 252
  1473: X = 378, Y = 252
  1474: X = 378, Y = 252
  1475: X = 378, Y = 252
  1476: X = 378, Y = 252
  1477: X = 378, Y = 252
  1478: X = 378, Y = 252
  1479: X = 378, Y = 252
  1480: X = 378, Y = 251
  1481: X = 378, Y = 251
  1482: X = 378, Y = 251
  1483: X = 378, Y = 251
  1484: X = 378, Y = 251
  1485: X = 378, Y = 252
  1486: X = 378, Y = 252
  1487: X = 378, Y = 251
  1488: X = 378, Y = 251
  1489: X = 378, Y = 252
  1490: X = 378, Y = 252
  1491: X = 378, Y = 251
  1492: X = 378, Y = 251
  1493: X = 378, Y = 251
  1494: X = 378, Y = 251
  1495: X = 378, Y = 251
  1496: X = 378, Y = 251
  1497: X = 378, Y = 251
  1498: X = 378, Y = 251
  1499: X = 378, Y = 251
  1500: X = 378, Y = 252
  1501: X = 378, Y = 251
  1502: X = 378, Y = 251
  1503: X = 378, Y = 251
  1504: X = 378, Y = 251
  1505: X = 378, Y = 251
  1506: X = 378, Y = 251
  1507: X = 378, Y = 251
  1508: X = 378, Y = 252
  1509: X = 378, Y = 252
  1510: X = 378, Y = 252
  1511: X = 378, Y = 252
  1512: X = 378, Y = 252
  1513: X = 378, Y = 252
  1514: X = 378, Y = 252
  1515: X = 378, Y = 252
  1516: X = 378, Y = 252
  1517: X = 378, Y = 252
  1518: X = 378, Y = 252
  1519: X = 378, Y = 252
  1520: X = 377, Y = 251
  1521: X = 377, Y = 251
  1522: X = 377, Y = 251
  1523: X = 377, Y = 251
  1524: X = 377, Y = 251
  1525: X = 377, Y = 251
  1526: X = 377, Y = 251
  1527: X = 377, Y = 251
  1528: X = 377, Y = 251
  1529: X = 377, Y = 251
  1530: X = 377, Y = 252
  1531: X = 377, Y = 252
  1532: X = 377, Y = 252
  1533: X = 377, Y = 252
  1534: X = 378, Y = 252
  1535: X = 378, Y = 252
  1536: X = 378, Y = 252
  1537: X = 377, Y = 252
  1538: X = 377, Y = 252
  1539: X = 377, Y = 253
  1540: X = 377, Y = 253
  1541: X = 377, Y = 253
  1542: X = 377, Y = 253
  1543: X = 377, Y = 253
  1544: X = 377, Y = 253
  1545: X = 377, Y = 252
  1546: X = 377, Y = 252
  1547: X = 377, Y = 252
  1548: X = 377, Y = 252
  1549: X = 377, Y = 252
  1550: X = 377, Y = 252
  1551: X = 377, Y = 252
  1552: X = 377, Y = 252
  1553: X = 377, Y = 253
  1554: X = 377, Y = 253
  1555: X = 377, Y = 252
  1556: X = 377, Y = 252
  1557: X = 378, Y = 252
  1558: X = 378, Y = 252
  1559: X = 378, Y = 252
  1560: X = 378, Y = 252
  1561: X = 378, Y = 252
  1562: X = 373, Y = 251
  1563: X = 373, Y = 251
  1564: X = 369, Y = 252
  1565: X = 369, Y = 252
  1566: X = 366, Y = 254
  1567: X = 366, Y = 254
  1568: X = 364, Y = 253
  1569: X = 364, Y = 253
  1570: X = 364, Y = 254
  1571: X = 364, Y = 254
  1572: X = 364, Y = 253
  1573: X = 364, Y = 253
  1574: X = 364, Y = 253
  1575: X = 364, Y = 253
  1576: X = 364, Y = 253
  1577: X = 364, Y = 253
  1578: X = 372, Y = 251
  1579: X = 372, Y = 251
  1580: X = 372, Y = 251
  1581: X = 377, Y = 251
  1582: X = 377, Y = 251
  1583: X = 377, Y = 251
  1584: X = 377, Y = 251
  1585: X = 378, Y = 251
  1586: X = 378, Y = 251
  1587: X = 379, Y = 251
  1588: X = 379, Y = 251
  1589: X = 379, Y = 251
  1590: X = 379, Y = 251
  1591: X = 379, Y = 251
  1592: X = 379, Y = 251
  1593: X = 379, Y = 251
  1594: X = 379, Y = 251
  1595: X = 379, Y = 251
  1596: X = 379, Y = 251
  1597: X = 379, Y = 251
  1598: X = 379, Y = 252
  1599: X = 379, Y = 252
  1600: X = 379, Y = 252
  1601: X = 379, Y = 252
  1602: X = 379, Y = 252
  1603: X = 379, Y = 252
  1604: X = 379, Y = 252
  1605: X = 379, Y = 252
  1606: X = 379, Y = 252
  1607: X = 379, Y = 252
  1608: X = 379, Y = 252
  1609: X = 379, Y = 252
  1610: X = 378, Y = 252
  1611: X = 378, Y = 252
  1612: X = 378, Y = 252
  1613: X = 378, Y = 252
  1614: X = 378, Y = 252
  1615: X = 378, Y = 252
  1616: X = 378, Y = 252
  1617: X = 378, Y = 252
  1618: X = 378, Y = 252
  1619: X = 378, Y = 252
  1620: X = 378, Y = 252
  1621: X = 378, Y = 252
  1622: X = 378, Y = 252
  1623: X = 378, Y = 252
  1624: X = 378, Y = 252
  1625: X = 377, Y = 253
  1626: X = 377, Y = 253
  1627: X = 377, Y = 257
  1628: X = 377, Y = 257
  1629: X = 377, Y = 257
  1630: X = 377, Y = 257
  1631: X = 377, Y = 259
  1632: X = 377, Y = 259
  1633: X = 375, Y = 252
  1634: X = 375, Y = 252
  1635: X = 377, Y = 252
  1636: X = 377, Y = 252
  1637: X = 377, Y = 252
  1638: X = 377, Y = 252
  1639: X = 378, Y = 252
  1640: X = 378, Y = 252
  1641: X = 378, Y = 252
  1642: X = 378, Y = 252
  1643: X = 378, Y = 252
  1644: X = 378, Y = 252
  1645: X = 378, Y = 252
  1646: X = 378, Y = 252
  1647: X = 378, Y = 252
  1648: X = 378, Y = 252
  1649: X = 378, Y = 252
  1650: X = 378, Y = 252
  1651: X = 378, Y = 252
  1652: X = 378, Y = 252
  1653: X = 378, Y = 252
  1654: X = 378, Y = 249
  1655: X = 378, Y = 249
  1656: X = 378, Y = 248
  1657: X = 378, Y = 248
  1658: X = 379, Y = 248
  1659: X = 379, Y = 248
  1660: X = 377, Y = 245
  1661: X = 377, Y = 245
  1662: X = 377, Y = 244
  1663: X = 377, Y = 244
  1664: X = 377, Y = 253
  1665: X = 377, Y = 253
  1666: X = 378, Y = 253
  1667: X = 378, Y = 253
  1668: X = 378, Y = 253
  1669: X = 378, Y = 253
  1670: X = 379, Y = 253
  1671: X = 379, Y = 253
  1672: X = 379, Y = 253
  1673: X = 379, Y = 253
  1674: X = 379, Y = 253
  1675: X = 379, Y = 253
  1676: X = 379, Y = 253
  1677: X = 379, Y = 253
  1678: X = 379, Y = 253
  1679: X = 379, Y = 253
  1680: X = 379, Y = 253
  1681: X = 379, Y = 253
  1682: X = 379, Y = 253
  1683: X = 379, Y = 253
  1684: X = 379, Y = 253
  1685: X = 379, Y = 253
  1686: X = 379, Y = 253
  1687: X = 379, Y = 253
  1688: X = 379, Y = 253
  1689: X = 379, Y = 253
  1690: X = 379, Y = 253
  1691: X = 379, Y = 252
  1692: X = 379, Y = 252
  1693: X = 379, Y = 253
  1694: X = 379, Y = 253
  1695: X = 379, Y = 253
  1696: X = 379, Y = 253
  1697: X = 379, Y = 253
  1698: X = 379, Y = 253
  1699: X = 379, Y = 253
  1700: X = 379, Y = 253
  1701: X = 379, Y = 253
  1702: X = 379, Y = 253
  1703: X = 379, Y = 253
  1704: X = 379, Y = 253
  1705: X = 379, Y = 253
  1706: X = 379, Y = 253
  1707: X = 379, Y = 253
  1708: X = 379, Y = 253
  1709: X = 379, Y = 253
  1710: X = 378, Y = 253
  1711: X = 378, Y = 253
  1712: X = 377, Y = 253
  1713: X = 377, Y = 253
  1714: X = 375, Y = 255
  1715: X = 375, Y = 255
  1716: X = 367, Y = 257
  1717: X = 367, Y = 257
  1718: X = 367, Y = 257
  1719: X = 366, Y = 258
  1720: X = 366, Y = 258
  1721: X = 366, Y = 257
  1722: X = 366, Y = 257
  1723: X = 366, Y = 257
  1724: X = 366, Y = 257
  1725: X = 376, Y = 253
  1726: X = 376, Y = 253
  1727: X = 376, Y = 253
  1728: X = 376, Y = 253
  1729: X = 377, Y = 252
  1730: X = 377, Y = 252
  1731: X = 378, Y = 253
  1732: X = 378, Y = 253
  1733: X = 378, Y = 253
  1734: X = 379, Y = 252
  1735: X = 378, Y = 252
  1736: X = 378, Y = 252
  1737: X = 378, Y = 252
  1738: X = 378, Y = 252
  1739: X = 378, Y = 252
  1740: X = 378, Y = 252
  1741: X = 378, Y = 252
  1742: X = 378, Y = 250
  1743: X = 378, Y = 250
  1744: X = 378, Y = 245
  1745: X = 378, Y = 245
  1746: X = 379, Y = 245
  1747: X = 379, Y = 245
  1748: X = 379, Y = 245
  1749: X = 379, Y = 245
  1750: X = 377, Y = 253
  1751: X = 377, Y = 253
  1752: X = 377, Y = 253
  1753: X = 377, Y = 253
  1754: X = 377, Y = 253
  1755: X = 374, Y = 255
  1756: X = 367, Y = 257
  1757: X = 367, Y = 257
  1758: X = 366, Y = 257
  1759: X = 366, Y = 257
  1760: X = 367, Y = 258
  1761: X = 367, Y = 258
  1762: X = 379, Y = 254
  1763: X = 379, Y = 254
  1764: X = 379, Y = 254
  1765: X = 379, Y = 254
  1766: X = 379, Y = 253
  1767: X = 379, Y = 253
  1768: X = 380, Y = 252
  1769: X = 380, Y = 252
  1770: X = 380, Y = 252
  1771: X = 380, Y = 252
  1772: X = 380, Y = 252
  1773: X = 378, Y = 248
  1774: X = 378, Y = 248
  1775: X = 379, Y = 246
  1776: X = 379, Y = 246
  1777: X = 379, Y = 246
  1778: X = 379, Y = 246
  1779: X = 375, Y = 251
  1780: X = 375, Y = 251
  1781: X = 371, Y = 254
  1782: X = 371, Y = 254
  1783: X = 378, Y = 254
  1784: X = 378, Y = 254
  1785: X = 380, Y = 254
  1786: X = 380, Y = 254
  1787: X = 380, Y = 254
  1788: X = 380, Y = 254
  1789: X = 380, Y = 254
  1790: X = 380, Y = 254
  1791: X = 380, Y = 254
  1792: X = 380, Y = 253
  1793: X = 380, Y = 253
  1794: X = 380, Y = 253
  1795: X = 380, Y = 253
  1796: X = 380, Y = 253
  1797: X = 380, Y = 253
  1798: X = 380, Y = 253
  1799: X = 380, Y = 253
  1800: X = 380, Y = 253
  1801: X = 380, Y = 253
  1802: X = 380, Y = 253
  1803: X = 380, Y = 253
  1804: X = 380, Y = 253
  1805: X = 380, Y = 253
  1806: X = 380, Y = 253
  1807: X = 380, Y = 253
  1808: X = 379, Y = 253
  1809: X = 379, Y = 253
  1810: X = 379, Y = 253
  1811: X = 380, Y = 253
  1812: X = 380, Y = 253
  1813: X = 379, Y = 253
  1814: X = 379, Y = 253
  1815: X = 379, Y = 253
  1816: X = 379, Y = 253
  1817: X = 379, Y = 253
  1818: X = 379, Y = 253
  1819: X = 379, Y = 253
  1820: X = 379, Y = 253
  1821: X = 379, Y = 253
  1822: X = 379, Y = 253
  1823: X = 379, Y = 253
  1824: X = 379, Y = 253
  1825: X = 379, Y = 252
  1826: X = 379, Y = 252
  1827: X = 379, Y = 252
  1828: X = 379, Y = 253
  1829: X = 379, Y = 253
  1830: X = 379, Y = 253
  1831: X = 379, Y = 253
  1832: X = 379, Y = 253
  1833: X = 379, Y = 253
  1834: X = 379, Y = 252
  1835: X = 379, Y = 252
  1836: X = 379, Y = 252
  1837: X = 379, Y = 252
  1838: X = 379, Y = 253
  1839: X = 379, Y = 253
  1840: X = 378, Y = 251
  1841: X = 378, Y = 251
  1842: X = 378, Y = 251
  1843: X = 378, Y = 252
  1844: X = 378, Y = 252
  1845: X = 379, Y = 252
  1846: X = 379, Y = 252
  1847: X = 379, Y = 252
  1848: X = 379, Y = 252
  1849: X = 379, Y = 252
  1850: X = 379, Y = 252
  1851: X = 379, Y = 252
  1852: X = 379, Y = 252
  1853: X = 379, Y = 252
  1854: X = 379, Y = 252
  1855: X = 380, Y = 252
  1856: X = 380, Y = 252
  1857: X = 380, Y = 252
  1858: X = 380, Y = 252
  1859: X = 380, Y = 252
  1860: X = 380, Y = 252
  1861: X = 380, Y = 252
  1862: X = 380, Y = 252
  1863: X = 379, Y = 252
  1864: X = 379, Y = 252
  1865: X = 379, Y = 252
  1866: X = 379, Y = 252
  1867: X = 379, Y = 252
  1868: X = 379, Y = 252
  1869: X = 379, Y = 252
  1870: X = 379, Y = 252
  1871: X = 379, Y = 252
  1872: X = 379, Y = 252
  1873: X = 379, Y = 252
  1874: X = 379, Y = 252
  1875: X = 379, Y = 252
  1876: X = 381, Y = 252
